
list-i-none,2,4,1,24,163000,6791
list-i-none,2,4,1,24,195000,8125
list-i-none,2,4,1,24,134000,5583
list-i-none,2,4,1,24,118000,4916
list-i-none,2,4,1,24,116000,4833
list-i-none,2,4,1,24,115000,4791
list-i-none,2,4,1,24,154000,6416
list-d-none,2,4,1,24,124000,5166
list-d-none,2,4,1,24,122000,5083
list-d-none,2,4,1,24,101000,4208
list-d-none,2,4,1,24,146000,6083
list-il-none,2,4,1,24,184000,7666
list-il-none,2,4,1,24,181000,7541
list-il-none,2,4,1,24,146000,6083
list-il-none,2,4,1,24,173000,7208
list-il-none,2,4,1,24,189000,7875
list-il-none,2,4,1,24,157000,6541
list-il-none,2,4,1,24,113000,4708
list-il-none,2,4,1,24,127000,5291
list-dl-none,2,4,1,24,203000,8458
list-dl-none,2,4,1,24,156000,6500
list-dl-none,2,4,1,24,154000,6416
list-dl-none,2,4,1,24,155000,6458
list-i-none,2,8,1,48,160000,3333
list-i-none,2,8,1,48,170000,3541
list-i-none,2,8,1,48,123000,2562
list-i-none,2,8,1,48,117000,2437
list-i-none,2,8,1,48,131000,2729
list-i-none,2,8,1,48,107000,2229
list-d-none,2,8,1,48,92000,1916
list-il-none,2,8,1,48,134000,2791
list-il-none,2,8,1,48,199000,4145
list-il-none,2,8,1,48,167000,3479
list-il-none,2,8,1,48,175000,3645
list-il-none,2,8,1,48,161000,3354
list-il-none,2,8,1,48,152000,3166
list-il-none,2,8,1,48,225000,4687
list-il-none,2,8,1,48,160000,3333
list-il-none,2,8,1,48,156000,3250
list-il-none,2,8,1,48,159000,3312
list-dl-none,2,8,1,48,182000,3791
list-dl-none,2,8,1,48,195000,4062
list-dl-none,2,8,1,48,180000,3750
list-dl-none,2,8,1,48,195000,4062
list-i-none,2,16,1,96,170000,1770
list-d-none,2,16,1,96,119000,1239
list-il-none,2,16,1,96,193000,2010
list-il-none,2,16,1,96,193000,2010
list-il-none,2,16,1,96,306000,3187
list-il-none,2,16,1,96,192000,2000
list-il-none,2,16,1,96,193000,2010
list-il-none,2,16,1,96,252000,2625
list-il-none,2,16,1,96,189000,1968
list-il-none,2,16,1,96,248000,2583
list-il-none,2,16,1,96,254000,2645
list-dl-none,2,16,1,96,168000,1750
list-dl-none,2,16,1,96,223000,2322
list-dl-none,2,16,1,96,263000,2739
list-dl-none,2,16,1,96,198000,2062
list-i-none,2,32,1,192,162000,843
list-i-none,2,32,1,192,166000,864
list-i-none,2,32,1,192,135000,703
list-i-none,2,32,1,192,128000,666
list-il-none,2,32,1,192,381000,1984
list-il-none,2,32,1,192,354000,1843
list-il-none,2,32,1,192,388000,2020
list-il-none,2,32,1,192,324000,1687
list-il-none,2,32,1,192,344000,1791
list-il-none,2,32,1,192,348000,1812
list-il-none,2,32,1,192,355000,1848
list-il-none,2,32,1,192,334000,1739
list-dl-none,2,32,1,192,326000,1697
list-dl-none,2,32,1,192,321000,1671
list-dl-none,2,32,1,192,383000,1994
list-dl-none,2,32,1,192,385000,2005
list-dl-none,2,32,1,192,294000,1531
list-dl-none,2,32,1,192,287000,1494
list-i-none,4,1,1,12,146000,12166
list-i-none,4,1,1,12,173000,14416
list-i-none,4,1,1,12,211000,17583
list-i-none,4,1,1,12,145000,12083
list-i-none,4,1,1,12,173000,14416
list-i-none,4,1,1,12,144000,12000
list-il-none,4,1,1,12,145000,12083
list-il-none,4,1,1,12,142000,11833
list-il-none,4,1,1,12,165000,13750
list-il-none,4,1,1,12,148000,12333
list-il-none,4,1,1,12,159000,13250
list-il-none,4,1,1,12,157000,13083
list-dl-none,4,1,1,12,157000,13083
list-dl-none,4,1,1,12,143000,11916
list-i-none,4,2,1,24,144000,6000
list-i-none,4,2,1,24,143000,5958
list-il-none,4,2,1,24,163000,6791
list-il-none,4,2,1,24,167000,6958
list-il-none,4,2,1,24,162000,6750
list-il-none,4,2,1,24,145000,6041
list-il-none,4,2,1,24,147000,6125
list-il-none,4,2,1,24,231000,9625
list-dl-none,4,2,1,24,155000,6458
list-dl-none,4,2,1,24,155000,6458
list-il-none,4,4,1,48,153000,3187
list-il-none,4,4,1,48,174000,3625
list-il-none,4,4,1,48,175000,3645
list-dl-none,4,4,1,48,173000,3604
list-i-none,4,8,1,96,145000,1510
list-il-none,4,8,1,96,178000,1854
list-il-none,4,8,1,96,186000,1937
list-il-none,4,8,1,96,198000,2062
list-il-none,4,8,1,96,177000,1843
list-il-none,4,8,1,96,176000,1833
list-il-none,4,8,1,96,189000,1968
list-il-none,4,32,1,384,515000,1341
list-il-none,4,32,1,384,758000,1973
list-il-none,4,32,1,384,537000,1398
list-dl-none,4,32,1,384,596000,1552
list-dl-none,4,32,1,384,515000,1341
list-i-none,8,1,1,24,248000,10333
list-i-none,8,1,1,24,190000,7916
list-il-none,8,1,1,24,190000,7916
list-il-none,8,1,1,24,186000,7750
list-il-none,8,1,1,24,186000,7750
list-il-none,8,1,1,24,189000,7875
list-il-none,8,1,1,24,294000,12250
list-dl-none,8,1,1,24,212000,8833
list-il-none,8,2,1,48,223000,4645
list-il-none,8,4,1,96,297000,3093
list-il-none,8,8,1,192,290000,1510
list-il-none,8,16,1,384,1640000,4270
list-il-none,8,16,1,384,1300000,3385
list-il-none,8,16,1,384,497000,1294
list-il-none,8,16,1,384,1414000,3682
list-il-none,12,1,1,36,321000,8916
list-il-none,12,1,1,36,301000,8361
list-il-none,12,4,1,144,867000,6020
list-il-none,12,8,1,288,1449000,5031
list-il-none,12,8,1,288,1352000,4694
list-il-none,12,8,1,288,1986000,6895
list-il-none,12,8,1,288,2536000,8805
list-il-none,12,16,1,576,5954000,10336
list-il-none,12,16,1,576,4797000,8328
list-i-s,12,32,1,1152,315060000,273489
list-i-s,12,32,1,1152,108446000,94137
list-i-s,12,32,1,1152,-750052000,-651086
list-i-s,12,32,1,1152,247210000,214592
list-i-s,12,32,1,1152,-79855000,-69318
list-i-s,12,32,1,1152,-233491000,-202683
list-i-s,12,32,1,1152,401018000,348105
list-i-s,12,32,1,1152,390090000,338619
list-i-s,12,32,1,1152,-479209000,-415980
list-i-s,12,32,1,1152,513462000,445713
list-i-m,12,32,1,1152,3083000,2676
list-i-m,12,32,1,1152,2752000,2388
list-i-m,12,32,1,1152,2653000,2302
list-i-m,12,32,1,1152,2552000,2215
list-i-m,12,32,1,1152,2858000,2480
list-i-m,12,32,1,1152,2770000,2404
list-i-m,12,32,1,1152,2507000,2176
list-i-m,12,32,1,1152,2505000,2174
list-i-m,12,32,1,1152,2375000,2061
list-i-m,12,32,1,1152,2460000,2135
list-d-s,12,32,1,1152,32325000,28059
list-d-s,12,32,1,1152,348184000,302243
list-d-s,12,32,1,1152,42185000,36618
list-d-s,12,32,1,1152,-55705000,-48355
list-d-s,12,32,1,1152,272131000,236224
list-d-s,12,32,1,1152,-468870000,-407005
list-d-s,12,32,1,1152,689877000,598851
list-d-s,12,32,1,1152,-556195000,-482808
list-d-s,12,32,1,1152,-100532000,-87267
list-d-s,12,32,1,1152,-36160000,-31388
list-d-m,12,32,1,1152,4687000,4068
list-d-m,12,32,1,1152,3950000,3428
list-d-m,12,32,1,1152,3403000,2953
list-d-m,12,32,1,1152,2745000,2382
list-d-m,12,32,1,1152,2812000,2440
list-d-m,12,32,1,1152,2943000,2554
list-d-m,12,32,1,1152,2797000,2427
list-d-m,12,32,1,1152,2714000,2355
list-d-m,12,32,1,1152,3180000,2760
list-d-m,12,32,1,1152,3146000,2730
